index,LocationType,TimeFrame_x,DataFormat_CI,Num of Child Immigrants,Location,Time,Data Type,TimeFrame_UE,DataFormat_UE,Number of Unemployed Parents
16571,City,2011,Percent,0.09,Baltimore,December,Percent,2012,Percent,0.099
16572,City,2011,Percent,0.09,Baltimore,January,Percent,2013,Percent,0.108
16573,City,2011,Percent,0.09,Baltimore,February,Percent,2013,Percent,0.103
16574,City,2011,Percent,0.09,Baltimore,March,Percent,2013,Percent,0.098
16575,City,2011,Percent,0.09,Baltimore,April,Percent,2013,Percent,0.093
16576,City,2011,Percent,0.09,Baltimore,May,Percent,2013,Percent,0.095
16577,City,2011,Percent,0.09,Baltimore,June,Percent,2013,Percent,0.101
16578,City,2011,Percent,0.09,Baltimore,July,Percent,2013,Percent,0.101
16579,City,2011,Percent,0.09,Baltimore,August,Percent,2013,Percent,0.098
16580,City,2011,Percent,0.09,Baltimore,September,Percent,2013,Percent,0.092
16581,City,2011,Percent,0.09,Baltimore,October,Percent,2013,Percent,0.094
16582,City,2011,Percent,0.09,Baltimore,November,Percent,2013,Percent,0.091
16583,City,2011,Percent,0.09,Baltimore,December,Percent,2013,Percent,0.088
16584,City,2011,Percent,0.09,Baltimore,January,Percent,2014,Percent,0.095
16585,City,2011,Percent,0.09,Baltimore,February,Percent,2014,Percent,0.093
16586,City,2011,Percent,0.09,Baltimore,March,Percent,2014,Percent,0.089
16587,City,2011,Percent,0.09,Baltimore,April,Percent,2014,Percent,0.08
16588,City,2011,Percent,0.09,Baltimore,May,Percent,2014,Percent,0.084
16589,City,2011,Percent,0.09,Baltimore,June,Percent,2014,Percent,0.088
16590,City,2011,Percent,0.09,Baltimore,July,Percent,2014,Percent,0.09
16591,City,2011,Percent,0.09,Baltimore,August,Percent,2014,Percent,0.089
16592,City,2011,Percent,0.09,Baltimore,September,Percent,2014,Percent,0.08
16593,City,2011,Percent,0.09,Baltimore,October,Percent,2014,Percent,0.08
16594,City,2011,Percent,0.09,Baltimore,November,Percent,2014,Percent,0.08
16595,City,2011,Percent,0.09,Baltimore,December,Percent,2014,Percent,0.078
16596,City,2011,Percent,0.09,Baltimore,January,Percent,2015,Percent,0.087
16597,City,2011,Percent,0.09,Baltimore,February,Percent,2015,Percent,0.084
16598,City,2011,Percent,0.09,Baltimore,March,Percent,2015,Percent,0.079
16599,City,2011,Percent,0.09,Baltimore,April,Percent,2015,Percent,0.072
16600,City,2011,Percent,0.09,Baltimore,May,Percent,2015,Percent,0.075
16601,City,2011,Percent,0.09,Baltimore,June,Percent,2015,Percent,0.078
16602,City,2011,Percent,0.09,Baltimore,July,Percent,2015,Percent,0.08
16603,City,2011,Percent,0.09,Baltimore,August,Percent,2015,Percent,0.077
16604,City,2011,Percent,0.09,Baltimore,September,Percent,2015,Percent,0.069
16605,City,2011,Percent,0.09,Baltimore,October,Percent,2015,Percent,0.07
16606,City,2011,Percent,0.09,Baltimore,November,Percent,2015,Percent,0.068
16607,City,2011,Percent,0.09,Baltimore,December,Percent,2015,Percent,0.066
16608,City,2011,Percent,0.09,Baltimore,January,Percent,2016,Percent,0.073
16609,City,2011,Percent,0.09,Baltimore,February,Percent,2016,Percent,0.071
16610,City,2011,Percent,0.09,Baltimore,March,Percent,2016,Percent,0.069
16611,City,2011,Percent,0.09,Baltimore,April,Percent,2016,Percent,0.063
16612,City,2011,Percent,0.09,Baltimore,May,Percent,2016,Percent,0.062
16613,City,2011,Percent,0.09,Baltimore,June,Percent,2016,Percent,0.068
16614,City,2011,Percent,0.09,Baltimore,July,Percent,2016,Percent,0.069
16615,City,2011,Percent,0.09,Baltimore,August,Percent,2016,Percent,0.071
16616,City,2011,Percent,0.09,Baltimore,September,Percent,2016,Percent,0.063
16617,City,2011,Percent,0.09,Baltimore,October,Percent,2016,Percent,0.064
16618,City,2011,Percent,0.09,Baltimore,November,Percent,2016,Percent,0.062
16619,City,2011,Percent,0.09,Baltimore,December,Percent,2016,Percent,0.062
16620,City,2011,Percent,0.09,Baltimore,January,Percent,2017,Percent,0.07
16621,City,2011,Percent,0.09,Baltimore,February,Percent,2017,Percent,0.067
16622,City,2011,Percent,0.09,Baltimore,March,Percent,2017,Percent,0.064
16623,City,2011,Percent,0.09,Baltimore,April,Percent,2017,Percent,0.061
16624,City,2011,Percent,0.09,Baltimore,May,Percent,2017,Percent,0.058
16625,City,2011,Percent,0.09,Baltimore,June,Percent,2017,Percent,0.065
16626,City,2011,Percent,0.09,Baltimore,July,Percent,2017,Percent,0.065
16627,City,2011,Percent,0.09,Baltimore,August,Percent,2017,Percent,0.068
16628,City,2011,Percent,0.09,Baltimore,September,Percent,2017,Percent,0.059
16629,City,2011,Percent,0.09,Baltimore,October,Percent,2017,Percent,0.058
16630,City,2011,Percent,0.09,Baltimore,November,Percent,2017,Percent,0.059
16631,City,2011,Percent,0.09,Baltimore,December,Percent,2017,Percent,0.06
16632,City,2011,Percent,0.09,Baltimore,January,Percent,2018,Percent,0.066
16633,City,2011,Percent,0.09,Baltimore,February,Percent,2018,Percent,0.063
16634,City,2011,Percent,0.09,Baltimore,March,Percent,2018,Percent,0.059
16635,City,2011,Percent,0.09,Baltimore,April,Percent,2018,Percent,0.055
16636,City,2011,Percent,0.09,Baltimore,May,Percent,2018,Percent,0.054
16637,City,2011,Percent,0.09,Baltimore,June,Percent,2018,Percent,0.061
16638,City,2011,Percent,0.09,Baltimore,July,Percent,2018,Percent,0.061
16639,City,2011,Percent,0.09,Baltimore,August,Percent,2018,Percent,0.064
16640,City,2011,Percent,0.09,Baltimore,September,Percent,2018,Percent,0.052
16641,City,2011,Percent,0.09,Baltimore,October,Percent,2018,Percent,0.052
16642,City,2011,Percent,0.09,Baltimore,November,Percent,2018,Percent,0.05
16643,City,2011,Percent,0.09,Baltimore,December,Percent,2018,Percent,0.052
16644,City,2011,Percent,0.09,Baltimore,January,Percent,2019,Percent,0.058
16645,City,2011,Percent,0.09,Baltimore,February,Percent,2019,Percent,0.054
16646,City,2011,Percent,0.09,Baltimore,March,Percent,2019,Percent,0.052
16647,City,2011,Percent,0.09,Baltimore,April,Percent,2019,Percent,0.047
16648,City,2011,Percent,0.09,Baltimore,May,Percent,2019,Percent,0.049
16649,City,2011,Percent,0.09,Baltimore,June,Percent,2019,Percent,0.055
16650,City,2011,Percent,0.09,Baltimore,July,Percent,2019,Percent,0.055
16651,City,2011,Percent,0.09,Baltimore,August,Percent,2019,Percent,0.057
16652,City,2011,Percent,0.09,Baltimore,September,Percent,2019,Percent,0.048
16653,City,2011,Percent,0.09,Baltimore,October,Percent,2019,Percent,0.048
16654,City,2011,Percent,0.09,Baltimore,November,Percent,2019,Percent,0.046
16655,City,2011,Percent,0.09,Baltimore,December,Percent,2019,Percent,0.042
16656,City,2011,Percent,0.09,Baltimore,January,Percent,2020,Percent,0.049
16657,City,2011,Percent,0.09,Baltimore,February,Percent,2020,Percent,0.047
16658,City,2011,Percent,0.09,Baltimore,March,Percent,2020,Percent,0.049
16659,City,2011,Percent,0.09,Baltimore,April,Percent,2020,Percent,0.116
16660,City,2011,Percent,0.09,Baltimore,May,Percent,2020,Percent,0.115
16661,City,2011,Percent,0.09,Baltimore,June,Percent,2020,Percent,0.1
16662,City,2011,Percent,0.09,Baltimore,July,Percent,2020,Percent,0.105
16663,City,2011,Percent,0.09,Baltimore,August,Percent,2020,Percent,0.091
16664,City,2011,Percent,0.09,Baltimore,September,Percent,2020,Percent,0.086
16665,City,2011,Percent,0.09,Baltimore,October,Percent,2020,Percent,0.081
16666,City,2011,Percent,0.09,Baltimore,November,Percent,2020,Percent,0.077
16667,City,2011,Percent,0.09,Baltimore,December,Percent,2020,Percent,0.077
16668,City,2011,Percent,0.09,Baltimore,January,Percent,2021,Percent,0.086
16669,City,2011,Percent,0.09,Baltimore,February,Percent,2021,Percent,0.081
16670,City,2011,Percent,0.09,Baltimore,March,Percent,2021,Percent,0.08
16671,City,2011,Percent,0.09,Baltimore,April,Percent,2021,Percent,0.076
16672,City,2011,Percent,0.09,Baltimore,May,Percent,2021,Percent,0.079
16673,City,2011,Percent,0.09,Baltimore,June,Percent,2021,Percent,0.085
16674,City,2011,Percent,0.09,Baltimore,July,Percent,2021,Percent,0.078
16675,City,2011,Percent,0.09,Baltimore,August,Percent,2021,Percent,0.078
16676,City,2011,Percent,0.09,Baltimore,September,Percent,2021,Percent,0.073
16677,City,2011,Percent,0.09,Baltimore,October,Percent,2021,Percent,0.071
16678,City,2011,Percent,0.09,Baltimore,November,Percent,2021,Percent,0.067
16679,City,2011,Percent,0.09,Baltimore,December,Percent,2021,Percent,0.063
16680,City,2011,Percent,0.09,Baltimore,January,Percent,2022,Percent,0.063
16681,City,2011,Percent,0.09,Baltimore,February,Percent,2022,Percent,0.061
16682,City,2011,Percent,0.09,Baltimore,March,Percent,2022,Percent,0.058
16683,City,2011,Percent,0.09,Baltimore,April,Percent,2022,Percent,0.049
16684,City,2011,Percent,0.09,Baltimore,May,Percent,2022,Percent,0.051
16685,City,2011,Percent,0.09,Baltimore,June,Percent,2022,Percent,0.061
16686,City,2011,Percent,0.09,Baltimore,July,Percent,2022,Percent,0.056
16687,City,2011,Percent,0.09,Baltimore,August,Percent,2022,Percent,0.059
16688,City,2011,Percent,0.09,Baltimore,September,Percent,2022,Percent,0.051
16689,City,2011,Percent,0.09,Baltimore,October,Percent,2022,Percent,0.042
16690,City,2011,Percent,0.09,Baltimore,November,Percent,2022,Percent,0.038
16691,City,2011,Percent,0.09,Baltimore,December,Percent,2022,Percent,0.034
16692,City,2011,Percent,0.09,Baltimore,January,Percent,2023,Percent,0.042
16693,City,2011,Percent,0.09,Baltimore,February,Percent,2023,Percent,0.041
16694,City,2011,Percent,0.09,Baltimore,March,Percent,2023,Percent,0.032
16695,City,2011,Percent,0.09,Baltimore,April,Percent,2023,Percent,0.026
16696,City,2011,Percent,0.09,Baltimore,May,Percent,2023,Percent,0.03
16697,City,2011,Percent,0.09,Baltimore,June,Percent,2023,Percent,0.023
16698,City,2011,Percent,0.09,Baltimore,July,Percent,2023,Percent,0.023
16699,City,2011,Percent,0.09,Baltimore,August,Percent,2023,Percent,0.025
16700,City,2011,Percent,0.09,Baltimore,September,Percent,2023,Percent,
16701,City,2011,Percent,0.09,Baltimore,October,Percent,2023,Percent,
16702,City,2011,Percent,0.09,Baltimore,November,Percent,2023,Percent,
16703,City,2011,Percent,0.09,Baltimore,December,Percent,2023,Percent,
16704,City,2012,Number,17000,Baltimore,January,Percent,2000,Percent,0.059
16705,City,2012,Number,17000,Baltimore,February,Percent,2000,Percent,0.06
16706,City,2012,Number,17000,Baltimore,March,Percent,2000,Percent,0.059
16707,City,2012,Number,17000,Baltimore,April,Percent,2000,Percent,0.055
16708,City,2012,Number,17000,Baltimore,May,Percent,2000,Percent,0.058
16709,City,2012,Number,17000,Baltimore,June,Percent,2000,Percent,0.06
16710,City,2012,Number,17000,Baltimore,July,Percent,2000,Percent,0.062
16711,City,2012,Number,17000,Baltimore,August,Percent,2000,Percent,0.064
16712,City,2012,Number,17000,Baltimore,September,Percent,2000,Percent,0.059
16713,City,2012,Number,17000,Baltimore,October,Percent,2000,Percent,0.057
16714,City,2012,Number,17000,Baltimore,November,Percent,2000,Percent,0.057
16715,City,2012,Number,17000,Baltimore,December,Percent,2000,Percent,0.054
16716,City,2012,Number,17000,Baltimore,January,Percent,2001,Percent,0.068
16717,City,2012,Number,17000,Baltimore,February,Percent,2001,Percent,0.062
16718,City,2012,Number,17000,Baltimore,March,Percent,2001,Percent,0.063
16719,City,2012,Number,17000,Baltimore,April,Percent,2001,Percent,0.063
16720,City,2012,Number,17000,Baltimore,May,Percent,2001,Percent,0.059
16721,City,2012,Number,17000,Baltimore,June,Percent,2001,Percent,0.064
16722,City,2012,Number,17000,Baltimore,July,Percent,2001,Percent,0.069
16723,City,2012,Number,17000,Baltimore,August,Percent,2001,Percent,0.075
16724,City,2012,Number,17000,Baltimore,September,Percent,2001,Percent,0.068
16725,City,2012,Number,17000,Baltimore,October,Percent,2001,Percent,0.066
16726,City,2012,Number,17000,Baltimore,November,Percent,2001,Percent,0.07
16727,City,2012,Number,17000,Baltimore,December,Percent,2001,Percent,0.069
16728,City,2012,Number,17000,Baltimore,January,Percent,2002,Percent,0.078
16729,City,2012,Number,17000,Baltimore,February,Percent,2002,Percent,0.072
16730,City,2012,Number,17000,Baltimore,March,Percent,2002,Percent,0.071
16731,City,2012,Number,17000,Baltimore,April,Percent,2002,Percent,0.069
16732,City,2012,Number,17000,Baltimore,May,Percent,2002,Percent,0.068
16733,City,2012,Number,17000,Baltimore,June,Percent,2002,Percent,0.073
16734,City,2012,Number,17000,Baltimore,July,Percent,2002,Percent,0.076
16735,City,2012,Number,17000,Baltimore,August,Percent,2002,Percent,0.074
16736,City,2012,Number,17000,Baltimore,September,Percent,2002,Percent,0.067
16737,City,2012,Number,17000,Baltimore,October,Percent,2002,Percent,0.067
16738,City,2012,Number,17000,Baltimore,November,Percent,2002,Percent,0.072
16739,City,2012,Number,17000,Baltimore,December,Percent,2002,Percent,0.07
16740,City,2012,Number,17000,Baltimore,January,Percent,2003,Percent,0.078
16741,City,2012,Number,17000,Baltimore,February,Percent,2003,Percent,0.073
16742,City,2012,Number,17000,Baltimore,March,Percent,2003,Percent,0.071
16743,City,2012,Number,17000,Baltimore,April,Percent,2003,Percent,0.069
16744,City,2012,Number,17000,Baltimore,May,Percent,2003,Percent,0.07
16745,City,2012,Number,17000,Baltimore,June,Percent,2003,Percent,0.08
16746,City,2012,Number,17000,Baltimore,July,Percent,2003,Percent,0.079
16747,City,2012,Number,17000,Baltimore,August,Percent,2003,Percent,0.079
16748,City,2012,Number,17000,Baltimore,September,Percent,2003,Percent,0.075
16749,City,2012,Number,17000,Baltimore,October,Percent,2003,Percent,0.072
16750,City,2012,Number,17000,Baltimore,November,Percent,2003,Percent,0.072
16751,City,2012,Number,17000,Baltimore,December,Percent,2003,Percent,0.068
16752,City,2012,Number,17000,Baltimore,January,Percent,2004,Percent,0.077
16753,City,2012,Number,17000,Baltimore,February,Percent,2004,Percent,0.073
16754,City,2012,Number,17000,Baltimore,March,Percent,2004,Percent,0.072
16755,City,2012,Number,17000,Baltimore,April,Percent,2004,Percent,0.068
16756,City,2012,Number,17000,Baltimore,May,Percent,2004,Percent,0.069
16757,City,2012,Number,17000,Baltimore,June,Percent,2004,Percent,0.076
16758,City,2012,Number,17000,Baltimore,July,Percent,2004,Percent,0.076
16759,City,2012,Number,17000,Baltimore,August,Percent,2004,Percent,0.076
16760,City,2012,Number,17000,Baltimore,September,Percent,2004,Percent,0.071
16761,City,2012,Number,17000,Baltimore,October,Percent,2004,Percent,0.071
16762,City,2012,Number,17000,Baltimore,November,Percent,2004,Percent,0.071
16763,City,2012,Number,17000,Baltimore,December,Percent,2004,Percent,0.071
16764,City,2012,Number,17000,Baltimore,January,Percent,2005,Percent,0.077
16765,City,2012,Number,17000,Baltimore,February,Percent,2005,Percent,0.076
16766,City,2012,Number,17000,Baltimore,March,Percent,2005,Percent,0.069
16767,City,2012,Number,17000,Baltimore,April,Percent,2005,Percent,0.066
16768,City,2012,Number,17000,Baltimore,May,Percent,2005,Percent,0.067
16769,City,2012,Number,17000,Baltimore,June,Percent,2005,Percent,0.071
16770,City,2012,Number,17000,Baltimore,July,Percent,2005,Percent,0.071
16771,City,2012,Number,17000,Baltimore,August,Percent,2005,Percent,0.069
16772,City,2012,Number,17000,Baltimore,September,Percent,2005,Percent,0.068
16773,City,2012,Number,17000,Baltimore,October,Percent,2005,Percent,0.067
16774,City,2012,Number,17000,Baltimore,November,Percent,2005,Percent,0.066
16775,City,2012,Number,17000,Baltimore,December,Percent,2005,Percent,0.06
16776,City,2012,Number,17000,Baltimore,January,Percent,2006,Percent,0.066
16777,City,2012,Number,17000,Baltimore,February,Percent,2006,Percent,0.065
16778,City,2012,Number,17000,Baltimore,March,Percent,2006,Percent,0.06
16779,City,2012,Number,17000,Baltimore,April,Percent,2006,Percent,0.06
16780,City,2012,Number,17000,Baltimore,May,Percent,2006,Percent,0.062
16781,City,2012,Number,17000,Baltimore,June,Percent,2006,Percent,0.067
16782,City,2012,Number,17000,Baltimore,July,Percent,2006,Percent,0.07
16783,City,2012,Number,17000,Baltimore,August,Percent,2006,Percent,0.068
16784,City,2012,Number,17000,Baltimore,September,Percent,2006,Percent,0.063
16785,City,2012,Number,17000,Baltimore,October,Percent,2006,Percent,0.06
16786,City,2012,Number,17000,Baltimore,November,Percent,2006,Percent,0.059
16787,City,2012,Number,17000,Baltimore,December,Percent,2006,Percent,0.056
16788,City,2012,Number,17000,Baltimore,January,Percent,2007,Percent,0.063
16789,City,2012,Number,17000,Baltimore,February,Percent,2007,Percent,0.059
16790,City,2012,Number,17000,Baltimore,March,Percent,2007,Percent,0.052
16791,City,2012,Number,17000,Baltimore,April,Percent,2007,Percent,0.052
16792,City,2012,Number,17000,Baltimore,May,Percent,2007,Percent,0.051
16793,City,2012,Number,17000,Baltimore,June,Percent,2007,Percent,0.058
16794,City,2012,Number,17000,Baltimore,July,Percent,2007,Percent,0.059
16795,City,2012,Number,17000,Baltimore,August,Percent,2007,Percent,0.056
16796,City,2012,Number,17000,Baltimore,September,Percent,2007,Percent,0.054
16797,City,2012,Number,17000,Baltimore,October,Percent,2007,Percent,0.053
16798,City,2012,Number,17000,Baltimore,November,Percent,2007,Percent,0.05
16799,City,2012,Number,17000,Baltimore,December,Percent,2007,Percent,0.05
16800,City,2012,Number,17000,Baltimore,January,Percent,2008,Percent,0.056
16801,City,2012,Number,17000,Baltimore,February,Percent,2008,Percent,0.053
16802,City,2012,Number,17000,Baltimore,March,Percent,2008,Percent,0.052
16803,City,2012,Number,17000,Baltimore,April,Percent,2008,Percent,0.05
16804,City,2012,Number,17000,Baltimore,May,Percent,2008,Percent,0.057
16805,City,2012,Number,17000,Baltimore,June,Percent,2008,Percent,0.065
16806,City,2012,Number,17000,Baltimore,July,Percent,2008,Percent,0.069
16807,City,2012,Number,17000,Baltimore,August,Percent,2008,Percent,0.074
16808,City,2012,Number,17000,Baltimore,September,Percent,2008,Percent,0.071
16809,City,2012,Number,17000,Baltimore,October,Percent,2008,Percent,0.074
16810,City,2012,Number,17000,Baltimore,November,Percent,2008,Percent,0.079
16811,City,2012,Number,17000,Baltimore,December,Percent,2008,Percent,0.085
16812,City,2012,Number,17000,Baltimore,January,Percent,2009,Percent,0.099
16813,City,2012,Number,17000,Baltimore,February,Percent,2009,Percent,0.102
16814,City,2012,Number,17000,Baltimore,March,Percent,2009,Percent,0.101
16815,City,2012,Number,17000,Baltimore,April,Percent,2009,Percent,0.098
16816,City,2012,Number,17000,Baltimore,May,Percent,2009,Percent,0.104
16817,City,2012,Number,17000,Baltimore,June,Percent,2009,Percent,0.111
16818,City,2012,Number,17000,Baltimore,July,Percent,2009,Percent,0.113
16819,City,2012,Number,17000,Baltimore,August,Percent,2009,Percent,0.115
